match_id,p1_diffp,distance_run,p1_serve,p1_ace,p1_net_pt_won,p1_label
6,1,7.447,0,0,0,0
6,0,6.211,0,0,0,0
6,-1,6.176,0,0,0,0
6,0,5.16,1,0,0,1
6,1,10.784,1,0,0,0
6,0,3.05,1,0,0,1
6,1,1.325,1,1,0,1
6,2,1.85,1,1,0,1
6,0,10.37,0,0,0,1
6,1,10.496,0,0,0,1
6,2,8.849,0,0,0,0
6,1,6.378,0,0,0,0
6,0,13.637,0,0,0,1
6,1,27.992,0,0,0,0
6,0,7.192,0,0,0,0
6,-1,13.485,0,0,0,1
6,0,11.023,0,0,0,0
6,-1,4.318,0,0,0,0
6,0,12.41,1,0,0,1
6,1,7.158,1,1,0,1
6,2,4.809,1,0,0,1
6,3,5.823,1,1,0,1
6,0,8.272,0,0,0,0
6,-1,10.383,0,0,0,0
6,-2,6.162,0,0,0,0
6,-3,4.964,0,0,0,0
6,0,1.403,1,1,0,1
6,1,1.245,1,1,0,1
6,2,6.31,1,0,0,1
6,3,1.141,1,1,0,1
6,0,8.036,0,0,0,1
6,1,12.216,0,0,0,1
6,2,4.955,0,0,0,0
6,1,4.208,0,0,0,0
6,0,5.658,0,0,0,0
6,-1,16.935,0,0,0,1
6,0,32.918,0,0,0,0
6,-1,13.422,0,0,0,0
6,0,7.198,1,0,0,1
6,1,2.883,1,0,0,1
6,2,8.178,1,0,0,1
6,3,3.754,1,1,0,1
6,0,22.656,0,0,0,0
6,-1,6.135,0,0,0,0
6,-2,4.606,0,0,0,1
6,-1,2.249,0,0,0,0
6,-2,28.698,0,0,0,0
6,0,6.156,1,0,0,1
6,1,8.15,1,0,0,1
6,2,3.642,1,0,0,1
6,3,16.856,1,0,0,0
6,2,15.858,1,0,0,0
6,1,1.272,1,0,0,0
6,0,9.597,1,0,0,0
6,-1,3.685,1,0,0,1
6,0,37.628,1,0,1,1
6,1,8.742,1,0,0,1
6,0,4.363,0,0,0,0
6,-1,3.589,0,0,0,1
6,0,5.228,0,0,0,1
6,1,4.308,0,0,0,1
6,2,6.511,0,0,0,0
6,1,10.351,0,0,0,0
6,0,8.866,0,0,0,0
6,-1,11.971,0,0,0,0
6,0,16.613,1,0,0,1
6,1,19.532,0,0,0,1
6,2,9.593,0,0,0,1
6,3,4.653,1,1,0,1
6,4,8.219,1,0,0,0
6,3,4.867,0,0,0,1
6,4,15.988,0,0,0,0
6,3,22.32,1,0,1,1
6,4,8.265,1,0,1,1
7,0,4.727,0,0,0,0
7,-1,18.068,0,0,0,0
7,-2,8.276,0,0,0,0
7,-3,30.5,0,0,0,0
7,0,30.328,1,0,0,1
7,1,10.109,1,0,0,0
7,0,48.403,1,0,1,1
7,1,22.89,1,0,0,1
7,2,21.617,1,0,0,1
7,0,13.95,0,0,0,0
7,-1,8.25,0,0,0,0
7,-2,7.973,0,0,0,1
7,-1,0.554,0,0,0,0
7,-2,11.739,0,0,0,1
7,-1,11.284,0,0,0,1
7,0,46.106,0,0,0,0
7,-1,8.588,0,0,0,1
7,0,23.052,0,0,0,0
7,-1,13.378,0,0,0,0
7,0,1.74,1,0,0,1
7,1,9.701,1,0,0,0
7,0,7.582,1,0,0,1
7,1,17.578,1,0,0,0
7,0,4.14,1,0,0,1
7,1,9.865,1,0,0,1
7,0,13.734,0,0,0,1
7,1,8.209,0,0,0,0
7,0,7.158,0,0,0,0
7,-1,12.603,0,0,0,1
7,0,4.848,0,0,0,0
7,-1,11.08,0,0,0,1
7,0,0.747,0,0,0,0
7,-1,49.822,0,0,0,1
7,0,5.893,0,0,0,0
7,-1,4.127,0,0,0,0
7,0,6.164,1,0,0,1
7,1,7.032,1,0,0,1
7,2,22.013,1,0,0,1
7,3,1.735,1,0,0,1
7,0,21.315,0,0,0,0
7,-1,14.211,0,0,0,0
7,-2,9.739,0,0,0,0
7,-3,0.737,0,0,0,0
7,0,35.821,1,0,1,1
7,1,13.552,1,0,0,0
7,0,6.798,1,0,0,1
7,1,42.673,1,0,0,0
7,0,29.928,1,0,0,0
7,-1,28.349,1,0,0,1
7,0,10.637,1,0,0,1
7,1,0.575,1,1,0,1
7,0,2.546,0,0,0,0
7,-1,27.545,0,0,0,0
7,-2,14.407,0,0,0,0
7,-3,0.812,0,0,0,0
7,0,9.383,1,0,0,0
7,-1,1.373,1,0,0,0
7,-2,5.221,1,0,1,1
7,-1,15.133,1,0,0,0
7,-2,1.489,1,0,0,0
7,0,0.96,0,0,0,0
7,-1,22.245,0,0,0,1
7,0,40.217,0,0,0,1
7,1,29.794,0,0,0,0
7,0,10.906,0,0,0,0
7,-1,14.52,0,0,0,1
7,0,3.955,0,0,0,1
7,1,15.46,0,0,0,0
7,0,66.482,0,0,0,1
7,1,4.878,0,0,1,1
7,0,9.444,1,0,0,1
7,1,8.432,1,0,0,0
7,0,17.311,1,0,1,1
7,1,8.238,1,0,0,1
7,2,3.313,1,0,1,1
7,0,3.953,0,0,0,0
7,-1,1.854,0,0,0,0
7,-2,11.453,0,0,0,0
7,-3,2.399,0,0,0,0
7,0,3.368,1,0,0,1
7,1,10.154,1,0,0,0
7,0,3.13,1,0,0,1
7,1,6.892,1,0,0,1
7,2,12.508,1,0,1,1
7,0,8.107,0,0,0,0
7,-1,14.219,0,0,0,1
7,0,26.379,0,0,0,1
7,1,2.899,0,0,0,0
7,0,19.755,0,0,0,1
7,1,10.868,0,0,0,0
7,0,17.888,0,0,0,1
7,1,10.271,0,0,0,0
7,0,12.591,0,0,0,0
7,-1,2.971,0,0,0,0
7,0,5.952,1,0,0,1
7,1,21.986,1,0,0,1
7,2,6.547,1,0,0,0
7,1,14.571,1,0,0,0
7,0,4.683,1,0,0,0
7,-1,6.916,1,0,0,0
7,0,37.663,0,0,0,1
7,1,18.575,0,0,0,0
7,0,10.317,0,0,0,0
7,-1,12.978,0,0,0,0
7,-2,14.28,0,0,0,0
7,0,3.481,1,0,0,1
7,1,29.064,1,0,0,1
7,2,8.662,1,0,1,1
7,3,7.745,1,0,0,1
7,0,11.55,0,0,0,0
7,-1,0.547,0,0,0,0
7,-2,0.874,0,0,0,0
7,-3,10.238,0,0,0,1
7,-2,2.987,0,0,0,0
7,0,35.262,1,0,0,0
7,-1,3.925,1,0,0,1
7,0,6.559,1,0,0,1
7,1,19.723,1,0,0,1
7,2,5.502,1,0,1,1
7,0,23.133,0,0,0,1
7,1,10.196,0,0,0,1
7,2,12.91,0,0,0,0
7,1,5.54,0,0,0,0
7,0,2.874,0,0,0,0
7,-1,0.762,0,0,0,1
7,0,2.992,0,0,0,0
7,-1,3.082,0,0,0,0
7,0,32.195,1,0,0,1
7,1,2.187,1,0,0,1
7,2,3.121,1,0,0,1
7,3,2.934,1,0,0,1
7,0,4.495,0,0,0,0
7,-1,12.279,1,0,0,1
7,0,29.294,1,0,0,1
7,1,8.24,0,0,0,1
7,2,37.947,0,0,0,0
7,1,6.167,1,0,0,0
7,0,8.399,1,0,0,0
7,-1,25.244,0,0,0,0
7,-2,5.297,0,0,0,0
7,-3,5.758,1,0,0,1
7,-2,5.422,1,0,1,1
7,-1,1.269,0,0,0,0
7,0,0.686,1,1,0,1
7,1,14.093,1,0,0,1
7,2,2.904,1,0,0,1
7,3,2.26,1,0,0,1
7,0,44.85,0,0,0,1
7,1,0.708,0,0,0,0
7,0,2.155,0,0,0,0
7,-1,7.488,0,0,0,1
7,0,4.432,0,0,0,0
7,-1,19.992,0,0,0,0
7,0,4.277,1,0,0,1
7,1,9.426,1,0,0,0
7,0,5.543,1,0,0,0
7,-1,4.427,1,0,0,1
7,0,7.894,1,0,0,0
7,-1,6.704,1,0,0,0
7,0,5.771,0,0,0,0
7,-1,1.045,0,0,0,0
7,-2,6.497,0,0,0,0
7,-3,5.847,0,0,0,0
7,0,0.839,1,1,0,1
7,1,2.754,1,0,0,1
7,2,6.691,1,0,1,1
7,3,2.878,1,0,0,1
7,0,2.606,0,0,0,0
7,-1,21.655,0,0,0,1
7,0,4.86,0,0,0,1
7,1,7.265,0,0,0,0
7,0,8.281,0,0,0,0
7,-1,5.741,0,0,0,0
7,0,11.368,1,0,0,1
7,1,3.818,1,0,0,1
7,2,16.381,1,0,1,1
7,3,1.219,1,1,0,1
7,0,6.528,0,0,0,0
7,-1,4.321,0,0,0,0
7,-2,31.517,0,0,0,0
7,-3,13.676,0,0,0,0
7,0,1.077,1,0,0,0
7,-1,7.123,1,0,0,1
7,0,1.275,1,0,0,1
7,1,7.114,1,0,0,1
7,2,16.837,1,0,1,1
7,0,0.465,0,0,0,0
7,-1,7.294,0,0,0,0
7,-2,24.312,0,0,0,0
7,-3,7.274,0,0,0,0
8,0,20.36,0,0,0,1
8,1,9.846,0,0,0,0
8,0,5.738,0,0,0,0
8,-1,9.868,0,0,0,1
8,0,23.474,0,0,0,0
8,-1,14.644,0,0,0,0
8,0,3.14,1,0,0,1
8,1,1.056,1,0,0,0
8,0,3.784,1,0,0,1
8,1,8.026,1,0,0,1
8,2,9.432,1,0,0,0
8,1,16.306,1,0,0,0
8,0,9.349,1,0,0,1
8,1,2.3,1,0,0,0
8,0,2.744,1,0,0,1
8,1,12.934,1,0,0,1
8,0,30.339,0,0,1,1
8,1,4.347,0,0,0,1
8,2,13.245,0,0,0,0
8,1,1.113,0,0,0,0
8,0,7.72,0,0,0,1
8,1,4.344,0,0,0,0
8,0,1.419,0,0,0,0
8,-1,35.615,0,0,1,1
8,0,8.842,0,0,0,0
8,-1,15.003,0,0,0,0
8,0,17.129,1,0,0,0
8,-1,12.252,1,0,0,1
8,0,10.405,1,0,0,0
8,-1,0.775,1,1,0,1
8,0,5.476,1,0,0,0
8,-1,7.448,1,0,0,0
8,0,8.015,0,0,0,1
8,1,11.74,0,0,0,0
8,0,16.035,0,0,0,0
8,-1,1.022,0,0,0,0
8,-2,4.45,0,0,0,0
8,0,2.518,1,0,0,1
8,1,8.947,1,0,1,1
8,2,1.953,1,0,0,1
8,3,4.806,1,0,0,1
8,0,15.804,0,0,0,0
8,-1,22.386,0,0,0,0
8,-2,7.165,0,0,0,1
8,-1,19.98,0,0,0,0
8,-2,1.244,0,0,0,0
8,0,0.89,1,0,0,1
8,1,2.698,1,0,0,1
8,2,10.548,1,0,0,1
8,3,2.264,1,0,0,0
8,2,7.313,1,0,0,1
8,0,18.792,0,0,0,0
8,-1,0.953,0,0,0,0
8,-2,7.922,0,0,0,0
8,-3,2.114,0,0,0,1
8,-2,0.775,0,0,0,0
8,0,0.525,1,1,0,1
8,1,2.526,1,0,0,0
8,0,0.85,1,1,0,1
8,1,6.943,1,0,0,0
8,0,6.546,1,0,0,1
8,1,1.205,1,0,0,1
8,0,4.52,0,0,0,0
8,-1,12.338,0,0,0,1
8,0,15.734,0,0,0,1
8,1,7.973,0,0,0,0
8,0,19.878,0,0,0,1
8,1,4.402,0,0,0,1
8,0,44.861,1,0,0,0
8,-1,7.351,1,0,0,1
8,0,22.44,1,0,0,1
8,1,22.583,1,0,0,1
8,2,22.743,1,0,0,0
8,1,4.126,1,0,0,1
8,0,3.062,0,0,0,1
8,1,7.221,0,0,0,1
8,2,1.546,0,0,0,0
8,1,19.092,0,0,0,0
8,0,52.436,0,0,0,0
8,-1,21.394,0,0,0,0
8,0,21.78,1,0,0,1
8,1,5.23,1,0,0,1
8,2,18.269,1,0,1,1
8,3,9.432,1,0,0,1
8,0,0.72,0,0,0,0
8,-1,12.07,0,0,0,1
8,0,17.444,0,0,0,0
8,-1,14.479,0,0,0,0
8,-2,5.058,0,0,0,0
8,0,5.673,1,0,0,1
8,1,4.129,1,0,0,1
8,2,3.554,1,0,0,1
8,3,8.081,1,0,0,1
8,0,1.166,0,0,0,1
8,1,19.38,0,0,0,1
8,2,7.793,0,0,0,0
8,1,4.704,0,0,0,1
8,2,34.76,0,0,0,0
8,1,10.999,0,0,0,1
8,0,1.404,1,0,0,0
8,-1,20.059,1,0,0,1
8,0,0.815,1,1,0,1
8,1,8.021,1,0,0,0
8,0,15.102,1,0,0,1
8,1,5.848,1,0,0,1
8,0,2.795,0,0,0,0
8,-1,9.693,0,0,0,0
8,-2,1.187,0,0,0,0
8,-3,11.573,0,0,0,0
8,0,2.862,1,0,0,0
8,-1,1.427,1,0,0,1
8,0,0.856,1,1,0,1
8,1,10.158,1,0,0,1
8,2,2.821,1,0,0,1
8,0,6.115,0,0,0,0
8,-1,1.261,0,0,0,0
8,-2,32.616,0,0,0,0
8,-3,3.151,0,0,0,0
8,0,10.051,1,0,0,1
8,1,3.053,1,0,0,1
8,2,8.15,1,0,1,1
8,3,3.06,1,0,0,1
8,0,2.84,0,0,0,1
8,1,19.782,0,0,1,1
8,2,4.212,0,0,0,1
8,3,14.227,0,0,0,0
8,2,0.951,0,0,0,0
8,1,5.073,0,0,0,1
8,0,4.729,1,0,0,1
8,1,16.199,1,0,1,1
8,2,11.892,1,0,0,0
8,1,39.86,1,0,0,1
8,2,4.381,1,0,0,1
8,0,11.126,0,0,0,0
8,-1,6.705,0,0,0,0
8,-2,4.422,0,0,0,0
8,-3,12.209,0,0,0,0
8,0,4.767,1,0,0,1
8,1,9.742,1,0,0,1
8,2,5.689,1,0,0,1
8,3,8.635,1,0,0,0
8,2,0.676,1,1,0,1
8,0,0.644,0,0,0,0
8,-1,1.594,0,0,0,1
8,0,0.6,0,0,0,0
8,-1,12.387,0,0,0,1
8,0,5.685,0,0,0,0
8,-1,3.973,0,0,0,1
8,0,5.625,0,0,0,1
8,1,22.574,0,0,0,0
8,0,21.541,0,0,0,0
8,-1,21.138,0,0,0,1
8,0,7.977,0,0,0,0
8,-1,37.019,0,0,0,1
8,0,5.004,0,0,0,0
8,-1,1.312,0,0,0,0
8,0,1.4,1,0,0,1
8,1,6.733,1,0,0,0
8,0,3.797,1,0,0,0
8,-1,9.279,1,0,0,0
8,-2,11.132,1,0,0,1
8,-1,19.265,1,0,0,0
8,0,1.273,0,0,0,0
8,-1,13.256,0,0,0,0
8,-2,5.273,0,0,0,1
8,-1,4.613,0,0,0,1
8,0,14.446,0,0,0,0
8,-1,17.847,0,0,0,1
8,0,0.88,0,0,0,0
8,-1,10.319,0,0,0,1
8,0,4.254,0,0,0,1
8,1,15.722,0,0,0,1
8,0,0.853,1,1,0,1
8,1,3.543,1,0,0,0
8,0,15.284,1,0,1,1
8,1,4.232,1,0,0,0
8,0,22.308,1,0,0,0
8,-1,0.93,1,0,0,1
8,0,0.998,1,1,0,1
8,1,4.123,1,0,0,1
8,0,0.653,0,0,0,0
8,-1,0.679,0,0,0,0
8,-2,6.611,0,0,0,1
8,-1,41.84,0,0,0,1
8,0,4.666,0,0,0,1
8,1,2.116,0,0,0,0
8,0,5.171,0,0,0,0
8,-1,15.461,0,0,0,0
8,0,34.231,1,0,1,1
8,1,3.503,1,0,0,1
8,2,4.498,1,0,0,1
8,3,11.252,1,0,0,0
8,2,5.694,1,0,0,1
8,0,2.885,0,0,0,0
8,-1,9.857,0,0,0,1
8,0,3.684,0,0,0,0
8,-1,2.061,0,0,0,0
8,-2,4.116,0,0,0,0
8,0,1.221,1,1,0,1
8,1,41.96,1,0,0,1
8,2,5.163,1,0,0,1
8,3,6.235,1,0,0,1
8,0,8.307,0,0,0,1
8,1,5.698,0,0,0,0
8,0,0.564,0,0,0,0
8,-1,10.742,0,0,0,1
8,0,23.448,0,0,0,1
8,1,43.138,0,0,1,1
8,0,17.704,1,0,0,1
8,1,16.327,1,0,0,1
8,2,21.272,1,0,0,1
8,3,7.044,1,0,0,0
8,2,5.179,1,0,0,1
9,0,23.86,0,0,0,0
9,-1,3.33,0,0,0,1
9,0,20.223,0,0,0,0
9,-1,18.856,0,0,0,1
9,0,29.052,0,0,1,1
9,1,36.511,0,0,0,0
9,0,5.181,0,0,0,0
9,-1,9.668,0,0,0,1
9,0,39.697,0,0,0,0
9,-1,6.672,0,0,0,1
9,0,24.094,0,0,0,0
9,-1,1.268,0,0,0,0
9,0,8.432,1,0,0,0
9,-1,36.406,1,0,0,0
9,-2,9.317,1,0,0,1
9,-1,11.319,1,0,0,1
9,0,41.108,1,0,0,1
9,1,4.384,1,0,0,0
9,0,4.205,1,0,0,1
9,1,19.505,1,0,0,0
9,0,14.146,1,0,0,0
9,-1,5.322,1,0,0,0
9,0,7.958,0,0,0,1
9,1,4.572,0,0,0,1
9,2,1.483,0,0,0,0
9,1,42.481,0,0,1,1
9,2,26.75,0,0,0,1
9,0,7.249,1,0,0,1
9,1,7.765,1,0,1,1
9,2,8.815,1,0,0,1
9,3,7.343,1,0,0,0
9,2,17.175,1,0,0,0
9,1,3.761,1,0,0,0
9,0,1.226,1,1,0,1
9,1,9.729,1,0,0,1
9,0,20.126,0,0,0,1
9,1,24.281,0,0,1,1
9,2,11.077,0,0,0,1
9,3,0.975,0,0,0,0
9,2,23.316,0,0,0,1
9,0,27.604,1,0,0,0
9,-1,0.82,1,1,0,1
9,0,30.581,1,0,0,1
9,1,17.723,1,0,0,1
9,2,1.283,1,1,0,1
9,0,33.511,0,0,0,1
9,1,4.51,0,0,0,0
9,0,18.622,0,0,0,0
9,-1,4.75,0,0,0,1
9,0,29.332,0,0,0,1
9,1,8.884,0,0,0,1
9,0,8.46,1,1,0,1
9,1,12.421,1,0,0,0
9,0,7.06,1,0,0,1
9,1,11.719,1,0,0,1
9,2,8.334,1,0,0,1
9,0,11.313,0,0,0,0
9,-1,18.404,0,0,0,0
9,-2,12.171,0,0,0,0
9,-3,15.878,0,0,0,0
9,0,6.437,1,0,0,1
9,1,15.422,1,0,0,0
9,0,1.184,1,0,0,1
9,1,35.385,1,0,0,0
9,0,19.9,1,0,0,0
9,-1,46.207,1,0,0,1
9,0,50.382,1,0,1,1
9,1,21.947,1,0,0,0
9,0,21.03,1,0,0,0
9,-1,63.714,1,0,0,1
9,0,108.361,1,0,0,0
9,-1,15.75,1,0,0,1
9,0,43.441,1,0,0,0
9,-1,0.844,1,0,0,1
9,0,17.823,1,0,0,0
9,-1,18.84,1,0,0,0
9,0,29.138,0,0,0,1
9,1,13.191,0,0,0,1
9,2,37.982,0,0,0,1
9,3,43.667,0,0,0,1
9,0,30.048,1,0,1,1
9,1,18.939,1,0,0,1
9,2,8.113,1,0,0,1
9,3,1.011,1,1,0,1
9,0,40.512,0,0,0,1
9,1,14.014,0,0,0,0
9,0,4.537,0,0,0,0
9,-1,7.499,0,0,0,0
9,-2,6.852,0,0,0,1
9,-1,22.198,0,0,0,1
9,0,4.469,0,0,0,1
9,1,10.169,0,0,0,1
9,0,12.473,1,0,0,0
9,-1,15.452,1,0,0,1
9,0,11.943,1,0,0,0
9,-1,13.402,1,0,0,0
9,-2,17.143,1,0,0,0
9,0,34.969,0,0,0,0
9,-1,5.028,0,0,0,0
9,-2,16.646,0,0,0,0
9,-3,0.818,0,0,0,0
9,0,1.209,1,0,1,1
9,1,7.282,1,0,0,0
9,0,6.745,1,0,0,0
9,-1,13.709,1,0,0,0
9,-2,15.351,1,0,0,1
9,-1,6.803,1,0,1,1
9,0,16.508,1,0,0,1
9,1,5.826,1,0,0,1
9,0,48.031,0,0,0,0
9,-1,8.988,0,0,0,1
9,0,1.125,0,0,0,0
9,-1,8.965,0,0,0,0
9,-2,14.867,0,0,0,0
9,0,29.864,1,0,1,1
9,1,10.059,1,0,0,1
9,2,1.152,1,1,0,1
9,3,3.606,1,0,0,0
9,2,4.55,1,0,0,0
9,1,18.318,1,0,0,0
9,0,31.922,1,0,0,1
9,1,65.973,1,0,0,1
9,0,9.59,0,0,0,1
9,1,5.466,0,0,0,0
9,0,6.886,0,0,0,1
9,1,12.625,0,0,0,1
9,2,30.041,0,0,0,0
9,1,66.379,0,0,0,1
9,0,12.135,1,0,0,0
9,-1,14.03,1,0,0,0
9,-2,16.467,1,0,0,0
9,-3,36.551,1,0,1,1
9,-2,10.718,1,0,1,1
9,-1,43.294,1,0,0,1
9,0,56.113,1,0,0,0
9,-1,23.315,1,0,0,0
9,0,7.438,0,0,0,0
9,-1,8.22,1,0,0,0
9,-2,6.387,1,0,0,1
9,-1,17.426,0,0,0,0
9,-2,17.233,0,0,0,0
9,-3,6.759,1,0,1,1
9,-2,23.871,1,0,0,0
9,-3,18.449,0,0,0,0
9,-4,4.784,0,0,0,0
9,0,52.367,1,0,0,0
9,-1,43.024,1,0,0,0
9,-2,62.959,1,0,1,1
9,-1,10.366,1,0,0,0
9,-2,10.299,1,0,0,0
9,0,9.153,0,0,0,0
9,-1,23.653,0,0,0,0
9,-2,9.687,0,0,0,0
9,-3,14.813,0,0,0,0
9,0,54.665,1,0,0,1
9,1,8.068,1,0,0,0
9,0,14.207,1,0,0,0
9,-1,27.961,1,0,0,0
9,-2,3.974,1,0,0,1
9,-1,11.219,1,0,1,1
9,0,13.614,1,0,0,0
9,-1,25.175,1,0,0,1
9,0,65.582,1,0,0,1
9,1,3.905,1,0,0,1
9,0,20.861,0,0,0,0
9,-1,13.596,0,0,0,0
9,-2,2.964,0,0,0,0
9,-3,10.692,0,0,0,0
9,0,17.599,1,0,1,1
9,1,7.119,1,0,0,1
9,2,13.399,1,0,0,1
9,3,8.051,1,0,0,1
9,0,17.23,0,0,0,1
9,1,7.442,0,0,0,1
9,2,55.557,0,0,0,0
9,1,29.197,0,0,0,1
9,2,10.918,0,0,0,1
9,0,18.886,1,0,0,1
9,1,16.149,1,0,0,0
9,0,0.748,1,0,0,1
9,1,7.377,1,0,0,0
9,0,30.831,1,0,0,0
9,-1,5.729,1,0,0,1
9,0,12.03,1,0,1,1
9,1,25.62,1,0,1,1
9,0,29.327,0,0,0,0
9,-1,53.201,0,0,0,0
9,-2,2.666,0,0,0,0
9,-3,12.854,0,0,0,1
9,-2,6.5,0,0,0,0
9,0,42.13,1,0,0,0
9,-1,1.261,1,1,0,1
9,0,51.132,1,0,0,1
9,1,5.308,1,0,0,1
9,2,5.94,1,0,0,1
9,0,1.063,0,0,0,0
9,-1,4.566,0,0,0,0
9,-2,7.981,0,0,0,0
9,-3,16.006,0,0,0,0
9,0,10.115,1,0,0,1
9,1,11.777,1,0,0,0
9,0,22.681,1,0,0,1
9,1,19.172,1,0,0,0
9,0,9.078,1,0,0,0
9,-1,14.017,1,0,0,1
9,0,20.646,1,0,0,1
9,1,5.139,1,0,0,1
9,0,1.453,0,0,0,0
9,-1,9.561,0,0,0,0
9,-2,20.454,0,0,0,1
9,-1,21.101,0,0,0,1
9,0,25.229,0,0,0,0
9,-1,25.048,0,0,0,0
9,0,32.217,1,0,1,1
9,1,11.575,0,0,0,0
9,0,33.158,0,0,0,0
9,-1,6.273,1,0,0,0
9,-2,27.152,1,0,0,1
9,-1,49.881,0,0,0,1
9,0,26.838,0,0,0,1
9,1,24.692,1,0,0,0
9,0,58.191,1,0,0,1
9,1,18.475,0,0,0,0
9,0,62.957,0,0,0,1
9,1,23.571,1,0,1,1
9,0,21.043,0,0,0,1
9,1,25.548,0,0,0,0
9,0,17.887,0,0,0,0
9,-1,0.945,0,0,0,0
9,-2,23.605,0,0,1,1
9,-1,12.966,0,0,0,1
9,0,6.783,0,0,0,0
9,-1,8.242,0,0,0,1
9,0,17.703,0,0,0,0
9,-1,6.855,0,0,0,0
9,0,0.816,1,1,0,1
9,1,8.056,1,0,1,1
9,2,0.544,1,1,0,1
9,3,4.208,1,0,0,0
9,2,9.739,1,0,0,1
9,0,7.444,0,0,0,1
9,1,1.721,0,0,0,1
9,2,3.166,0,0,0,1
9,3,12.792,0,0,0,1
9,0,27.443,1,0,0,0
9,-1,5.784,1,0,0,1
9,0,27.945,1,0,0,0
9,-1,45.048,1,0,0,0
9,-2,11.692,1,0,0,0
9,0,61.207,0,0,0,1
9,1,22.042,0,0,0,1
9,2,16.919,0,0,0,0
9,1,20.411,0,0,0,0
9,0,12.187,0,0,0,0
9,-1,11.386,0,0,0,0
9,0,2.891,1,0,0,0
9,-1,31.139,1,0,0,1
9,0,52.319,1,0,0,1
9,1,6.146,1,0,0,0
9,0,26.243,1,0,0,0
9,-1,24.407,1,0,0,0
9,0,49.793,0,0,1,1
9,1,30.073,0,0,0,0
9,0,2.693,0,0,0,0
9,-1,24.924,0,0,0,0
9,-2,1.284,0,0,0,0
9,0,4.48,1,0,0,1
9,1,6.531,1,0,0,0
9,0,5.717,1,0,1,1
9,1,5.634,1,0,0,0
9,0,34.714,1,0,0,0
9,-1,12.733,1,0,1,1
9,0,3.876,1,0,0,1
9,1,9.013,1,0,0,1
9,0,1.228,0,0,0,0
9,-1,40.706,0,0,0,0
9,-2,6.113,0,0,0,0
9,-3,5.771,0,0,0,0
9,0,21.827,1,0,1,1
9,1,6.767,1,0,0,0
9,0,5.265,1,0,0,1
9,1,6.657,1,0,0,1
9,2,9.287,1,0,0,0
9,1,27.712,1,0,0,1
9,0,10.249,0,0,0,1
9,1,9.481,0,0,0,1
9,2,8.179,0,0,0,1
9,3,52.646,0,0,0,1
9,0,29.363,1,0,0,0
9,-1,23.189,1,0,0,1
9,0,47.439,1,0,0,1
9,1,7.167,1,0,0,1
9,2,12.287,1,0,0,1
9,0,43.382,0,0,0,0
9,-1,8.173,0,0,0,0
9,-2,13.59,0,0,1,1
9,-1,47.019,0,0,0,0
9,-2,10.578,0,0,0,0
9,0,7.777,1,0,0,1
9,1,18.415,1,0,0,1
9,2,14.115,1,0,0,0
9,1,27.676,1,0,0,0
9,0,23.144,1,0,0,1
9,1,11.101,1,0,1,1
9,0,10.747,0,0,0,0
9,-1,26.588,0,0,1,1
9,0,7.305,0,0,0,0
9,-1,17.59,0,0,0,0
9,-2,4.282,0,0,0,1
9,-1,41.644,0,0,0,1
9,0,50.668,0,0,0,1
9,1,1.671,0,0,0,1
9,0,31.426,1,0,0,1
9,1,4.447,1,0,0,0
9,0,9.909,1,0,0,0
9,-1,5.65,1,0,0,1
9,0,24.764,1,0,0,1
9,1,4.763,1,0,0,1
10,0,9.764,1,0,0,0
10,-1,10.775,1,0,0,1
10,0,1.127,1,0,0,1
10,1,26.551,1,0,0,0
10,0,13.563,1,0,0,0
10,-1,15.516,1,0,1,1
10,0,22.534,1,0,0,1
10,1,15.648,1,0,0,0
10,0,24.519,1,0,0,0
10,-1,18.185,1,0,0,0
10,0,21.063,0,0,0,1
10,1,11.12,0,0,0,1
10,2,15.983,0,0,0,0
10,1,14.302,0,0,0,0
10,0,3.984,0,0,0,1
10,1,47.276,0,0,1,1
10,0,5.208,1,0,0,1
10,1,0,1,1,0,1
10,2,26.157,1,0,0,0
10,1,14.182,1,0,0,1
10,2,32.359,1,0,0,0
10,1,17.768,1,0,0,1
10,0,8.902,0,0,0,1
10,1,0.53,0,0,0,1
10,2,12.266,0,0,0,0
10,1,12.467,0,0,0,0
10,0,15.454,0,0,0,0
10,-1,41.883,0,0,0,1
10,0,6.279,0,0,0,0
10,-1,25.148,0,0,0,1
10,0,5.207,0,0,0,0
10,-1,1.717,0,0,0,0
10,0,8.186,1,0,0,0
10,-1,6.932,1,0,1,1
10,0,16.402,1,0,0,1
10,1,9.417,1,0,1,1
10,2,20.827,1,0,0,1
10,0,0,0,0,0,1
10,1,1.396,0,0,0,0
10,0,61.529,0,0,0,0
10,-1,21.379,0,0,0,0
10,-2,2.829,0,0,0,0
10,0,30.865,1,0,0,0
10,-1,14.228,1,0,0,1
10,0,11.857,1,0,0,1
10,1,22.668,1,0,0,0
10,0,29.679,1,0,0,1
10,1,1.418,1,1,0,1
10,0,4.694,0,0,0,0
10,-1,1.266,0,0,0,0
10,-2,12.313,0,0,0,0
10,-3,36.707,0,0,0,0
10,0,6.062,1,0,0,0
10,-1,13.133,1,0,0,0
10,-2,1.248,1,0,0,1
10,-1,37.257,1,0,0,1
10,0,5.775,1,0,0,1
10,1,10.818,1,0,0,1
10,0,1.116,0,0,0,0
10,-1,16.172,0,0,0,0
10,-2,14.201,0,0,0,0
