match_id,point_diff,distance_run,win_streak,unf_err,serve,ace,elapsed_time,net_pt_won,last_round_rally_cnt,double_fault,break_pt_missed,distance_lag1,distance_lag2,rally_cnt_lag1,rally_cnt_lag2,label
16,1,16.834,1,0,1,0,38,1,1,0,0,5.746,10.913,2,2,1
16,2,7.86,2,0,1,0,31,0,5,0,0,16.834,5.746,1,2,1
16,3,8.988,3,0,1,0,27,0,3,0,0,7.86,16.834,5,1,0
16,2,11.963,0,0,1,0,54,0,2,0,0,8.988,7.86,3,5,1
16,0,48.318,0,0,0,0,110,0,1,0,0,11.963,8.988,2,3,0
16,-1,5.638,0,0,0,0,55,0,9,0,0,48.318,11.963,1,2,0
16,-2,11.908,0,0,0,0,21,0,1,0,0,5.638,48.318,9,1,0
16,-3,0.724,0,0,0,0,40,0,3,0,0,11.908,5.638,1,9,0
16,0,1.024,0,0,1,1,35,0,1,0,0,0.724,11.908,3,1,1
16,1,21.604,1,0,1,0,25,0,1,0,0,1.024,0.724,1,3,1
16,2,27.951,2,0,1,0,47,0,5,0,0,21.604,1.024,1,1,1
16,3,3.826,3,0,1,0,38,0,7,0,0,27.951,21.604,5,1,1
16,0,5.543,0,0,0,0,109,0,1,0,0,3.826,27.951,7,5,0
16,-1,27.833,0,0,0,0,37,0,1,0,0,5.543,3.826,1,7,1
16,0,13.341,1,0,0,0,35,0,4,0,0,27.833,5.543,1,1,0
16,-1,0.706,0,0,0,0,43,0,3,0,0,13.341,27.833,4,1,0
16,-2,33.358,0,0,0,0,21,0,1,0,0,0.706,13.341,3,4,0
16,0,12.165,0,0,1,0,71,0,5,0,0,33.358,0.706,1,3,1
16,1,7.483,1,0,1,0,43,0,3,0,0,12.165,33.358,5,1,1
16,2,8.008,2,0,1,0,27,1,3,0,0,7.483,12.165,3,5,1
16,3,6.129,3,1,1,0,44,0,3,1,0,8.008,7.483,3,3,0
16,2,12.066,0,1,1,0,39,0,0,0,0,6.129,8.008,3,3,0
16,1,12.574,0,0,1,0,49,1,4,0,0,12.066,6.129,0,3,1
16,0,28.933,0,0,0,0,149,0,3,0,0,12.574,12.066,4,0,1
16,1,9.844,1,0,0,0,50,0,6,0,0,28.933,12.574,3,4,0
16,0,0.507,0,0,0,0,28,0,3,0,0,9.844,28.933,6,3,0
16,-1,26.079,0,0,0,0,22,0,1,0,0,0.507,9.844,3,6,0
16,-2,23.421,0,0,0,0,34,0,5,0,0,26.079,0.507,1,3,0
16,0,14.615,0,0,1,0,69,1,5,0,0,23.421,26.079,5,1,1
16,1,11.095,1,0,1,0,28,0,3,0,0,14.615,23.421,5,5,1
16,2,1.179,2,1,1,0,37,0,1,1,0,11.095,14.615,3,5,0
16,1,10.115,0,0,1,0,37,0,0,0,0,1.179,11.095,1,3,1
16,2,23.503,1,0,1,0,24,0,1,0,0,10.115,1.179,0,1,1
16,0,21.825,0,0,0,0,66,0,7,0,0,23.503,10.115,1,0,1
16,1,11.372,1,0,0,0,30,1,4,0,0,21.825,23.503,7,1,1
16,2,14.797,2,0,0,0,44,0,2,0,0,11.372,21.825,4,7,1
16,3,44.724,3,0,0,0,35,0,2,0,1,14.797,11.372,2,4,0
16,2,1.158,0,0,0,0,30,0,3,0,1,44.724,14.797,2,2,0
16,1,4.912,0,0,0,0,29,0,1,0,1,1.158,44.724,3,2,0
16,0,9.221,0,0,0,0,46,0,1,0,0,4.912,1.158,1,3,1
16,1,21.585,1,1,0,0,64,0,2,0,1,9.221,4.912,1,1,0
16,0,9.544,0,0,0,0,54,0,5,0,0,21.585,9.221,2,1,0
16,-1,9.257,0,0,0,0,34,0,3,0,0,9.544,21.585,5,2,1
16,0,13.601,0,0,0,0,32,0,2,0,0,9.257,9.544,3,5,1
16,1,11.052,1,0,0,0,37,0,4,0,1,13.601,9.257,2,3,0
16,0,11.416,0,0,0,0,34,0,3,0,0,11.052,13.601,4,2,1
16,1,25.928,1,0,0,0,32,0,2,0,0,11.416,11.052,3,4,1
16,0,11.184,0,0,1,0,127,0,8,0,0,25.928,11.416,2,3,1
16,1,4.258,1,0,1,0,42,0,3,0,0,11.184,25.928,8,2,1
16,2,4.369,2,0,1,0,23,0,1,0,0,4.258,11.184,3,8,1
16,3,25.523,3,1,1,0,27,0,1,0,0,4.369,4.258,1,3,0
16,2,18.115,0,0,1,0,34,0,4,0,0,25.523,4.369,1,1,0
16,1,15.245,0,1,1,0,40,0,4,0,0,18.115,25.523,4,1,0
16,0,5.954,0,0,1,0,35,0,4,0,0,15.245,18.115,4,4,1
16,1,13.149,1,0,1,0,46,1,1,0,0,5.954,15.245,4,4,1
16,0,21.47,0,0,0,0,58,0,3,0,0,13.149,5.954,1,4,1
16,1,3.888,1,0,0,0,33,0,4,0,0,21.47,13.149,3,1,0
16,0,22.62,0,0,0,0,21,0,1,0,0,3.888,21.47,4,3,0
16,-1,5.022,0,0,0,0,35,0,7,0,0,22.62,3.888,1,4,1
16,0,9.533,1,0,0,0,25,0,2,0,0,5.022,22.62,7,1,0
16,-1,14.82,0,0,0,0,28,0,3,0,0,9.533,5.022,2,7,1
16,0,24.584,1,0,0,0,30,0,4,0,0,14.82,9.533,3,2,1
16,1,11.277,2,0,0,0,38,0,4,0,1,24.584,14.82,4,3,0
16,0,0.624,0,0,0,0,48,0,5,0,0,11.277,24.584,4,4,0
16,-1,20.534,0,0,0,0,22,0,1,0,0,0.624,11.277,5,4,0
16,0,23.198,0,0,1,0,119,0,5,0,0,20.534,0.624,1,5,1
16,1,7.267,1,0,1,0,61,0,7,0,0,23.198,20.534,5,1,0
16,0,8.036,0,0,1,0,43,1,2,0,0,7.267,23.198,7,5,1
16,1,9.014,1,0,1,0,33,0,3,0,0,8.036,7.267,2,7,1
16,2,7.353,2,0,1,0,38,0,3,0,0,9.014,8.036,3,2,1
16,0,6.548,0,0,0,0,55,0,3,0,0,7.353,9.014,3,3,0
16,-1,35.672,0,0,0,0,25,0,1,0,0,6.548,7.353,3,3,0
16,-2,4.337,0,0,0,0,30,0,5,0,0,35.672,6.548,1,3,0
16,-3,2.793,0,0,0,0,24,0,1,0,0,4.337,35.672,5,1,0
16,0,7.974,0,1,1,0,103,0,1,0,0,2.793,4.337,1,5,0
16,-1,29.74,0,0,1,0,39,1,2,0,0,7.974,2.793,1,1,1
16,0,14.065,1,1,1,0,38,0,7,0,0,29.74,7.974,2,1,0
16,-1,17.646,0,0,1,0,35,1,2,0,0,14.065,29.74,7,2,1
16,0,25.011,1,0,1,0,40,0,3,0,0,17.646,14.065,2,7,1
16,1,4.352,2,0,1,0,55,0,7,0,0,25.011,17.646,3,2,1
16,0,11.485,0,0,0,0,41,0,1,0,0,4.352,25.011,7,3,1
16,1,8.145,1,0,0,0,22,0,2,0,0,11.485,4.352,1,7,0
16,0,16.576,0,0,0,0,21,0,1,0,0,8.145,11.485,2,1,1
16,1,16.222,1,0,0,0,47,1,4,0,0,16.576,8.145,1,2,1
16,2,12.603,2,0,0,0,57,0,6,0,1,16.222,16.576,4,1,0
16,1,14.225,0,1,0,0,25,0,1,0,1,12.603,16.222,6,4,0
16,0,29.074,0,0,0,0,49,0,3,0,0,14.225,12.603,1,6,1
16,1,17.891,1,0,0,0,56,0,8,0,0,29.074,14.225,3,1,1
16,0,4.385,0,1,1,0,310,0,4,1,0,17.891,29.074,8,3,0
16,-1,3.828,0,1,1,0,40,0,0,1,0,4.385,17.891,4,8,0
16,-2,10.28,0,0,1,0,44,0,0,0,0,3.828,4.385,0,4,1
16,-1,4.996,1,0,1,0,32,0,3,0,0,10.28,3.828,0,0,1
16,0,0.777,2,0,1,1,61,0,1,0,0,4.996,10.28,3,0,1
16,1,4.585,3,0,1,0,26,0,1,0,0,0.777,4.996,1,3,1
16,0,0,0,0,0,0,68,0,1,0,0,4.585,0.777,1,1,0
16,-1,12.685,0,0,0,0,27,0,3,0,0,0,4.585,1,1,1
16,0,16.655,1,0,0,0,38,0,2,0,0,12.685,0,3,1,0
16,-1,8.227,0,0,0,0,30,0,3,0,0,16.655,12.685,2,3,1
16,0,0.7,1,0,0,0,29,0,2,0,0,8.227,16.655,3,2,0
16,-1,5.699,0,0,0,0,25,0,1,0,0,0.7,8.227,2,3,0
16,0,20.273,0,0,1,0,66,0,1,0,0,5.699,0.7,1,2,1
16,1,4.603,1,1,1,0,52,0,7,1,0,20.273,5.699,1,1,0
16,0,18.657,0,0,1,0,64,0,0,0,0,4.603,20.273,7,1,1
16,1,7.863,1,0,1,0,32,0,3,0,0,18.657,4.603,0,7,0
16,0,16.467,0,0,1,0,44,1,2,0,0,7.863,18.657,3,0,1
16,1,10.851,1,0,1,0,36,1,5,0,0,16.467,7.863,2,3,1
16,0,17.189,0,0,0,0,147,0,3,0,0,10.851,16.467,5,2,0
16,-1,61.447,0,0,0,0,25,0,1,0,0,17.189,10.851,3,5,0
16,-2,26.953,0,0,0,0,37,0,5,0,0,61.447,17.189,1,3,0
16,-3,5.25,0,0,0,0,32,0,5,0,0,26.953,61.447,5,1,0
16,0,6.065,0,0,1,0,880,0,1,0,0,5.25,26.953,5,5,1
16,1,17.432,1,0,1,0,42,0,3,0,0,6.065,5.25,1,5,1
16,2,23.527,2,0,1,0,28,0,3,0,0,17.432,6.065,3,1,1
16,3,4.995,3,0,1,0,32,0,7,0,0,23.527,17.432,3,3,1
16,0,25.617,0,1,0,0,99,0,1,0,0,4.995,23.527,7,3,0
16,-1,24.04,0,0,0,0,44,0,7,0,0,25.617,4.995,1,7,1
16,0,11.246,1,0,0,0,39,0,6,0,0,24.04,25.617,7,1,0
16,-1,1.227,0,0,0,0,40,0,1,0,0,11.246,24.04,6,7,0
16,-2,8.734,0,0,0,0,23,0,1,0,0,1.227,11.246,1,6,0
16,0,11.942,0,0,1,0,57,0,1,0,0,8.734,1.227,1,1,1
16,1,17.972,1,0,1,0,26,0,3,0,0,11.942,8.734,1,1,1
16,2,3.276,2,0,1,0,57,0,5,0,0,17.972,11.942,3,1,1
16,3,5.204,3,0,1,0,24,0,1,0,0,3.276,17.972,5,3,1
16,0,7.993,0,0,0,0,108,0,1,0,0,5.204,3.276,1,5,1
16,1,9.885,1,0,0,0,30,0,2,0,0,7.993,5.204,1,1,1
16,2,1.281,2,0,0,0,42,0,2,0,0,9.885,7.993,2,1,0
16,1,33.404,0,0,0,0,26,0,1,0,0,1.281,9.885,2,2,1
16,2,33.217,1,0,0,0,36,0,6,0,0,33.404,1.281,1,2,1
16,0,6.609,0,0,1,0,44,0,4,0,0,33.217,33.404,6,1,1
16,1,6.035,1,0,1,0,41,0,1,0,0,6.609,33.217,4,6,1
16,2,7.604,2,0,1,0,28,0,1,0,0,6.035,6.609,1,4,0
16,1,19.327,0,0,1,0,44,1,2,0,0,7.604,6.035,1,1,1
16,2,8.918,1,0,1,0,59,0,3,0,0,19.327,7.604,2,1,0
16,1,40.107,0,1,1,0,36,0,2,0,0,8.918,19.327,3,2,0
16,0,1.066,0,0,1,1,72,0,10,0,0,40.107,8.918,2,3,1
16,1,3.007,1,1,1,0,32,0,1,1,0,1.066,40.107,10,2,0
16,0,12.488,0,0,1,0,47,1,0,0,0,3.007,1.066,1,10,1
16,1,11.157,1,0,1,0,38,0,3,0,0,12.488,3.007,0,1,1
17,0,17.567,0,0,1,0,0,1,3,0,0,11.157,12.488,3,0,1
17,1,16.351,1,0,1,0,29,0,5,0,0,17.567,11.157,3,3,1
17,2,13.674,2,0,1,0,42,1,5,0,0,16.351,17.567,5,3,1
17,3,13.11,3,0,1,0,57,0,5,0,0,13.674,16.351,5,5,0
17,2,10.752,0,0,1,0,40,0,4,0,0,13.11,13.674,5,5,0
17,1,54.7,0,1,1,0,44,0,2,0,0,10.752,13.11,4,5,0
17,0,23.058,0,0,1,0,54,0,14,0,0,54.7,10.752,2,4,0
17,-1,3.27,0,0,1,0,55,0,8,0,0,23.058,54.7,14,2,1
17,0,3.713,0,0,1,0,28,0,1,0,0,3.27,23.058,8,14,1
17,1,55.34,1,0,1,0,28,1,1,0,0,3.713,3.27,1,8,1
17,0,0.769,0,0,0,0,97,0,13,0,0,55.34,3.713,1,1,0
17,-1,6.813,0,0,0,0,20,0,1,0,0,0.769,55.34,13,1,1
17,0,12.621,1,0,0,0,38,0,2,0,0,6.813,0.769,1,13,1
17,1,25.721,2,0,0,0,38,0,2,0,0,12.621,6.813,2,1,0
17,0,6.647,0,0,0,0,45,0,5,0,0,25.721,12.621,2,2,0
17,-1,33.112,0,0,0,0,23,0,1,0,0,6.647,25.721,5,2,0
17,0,8.872,0,0,1,0,57,0,7,0,0,33.112,6.647,1,5,1
17,1,5.402,1,0,1,0,37,0,3,0,0,8.872,33.112,7,1,1
17,2,12.698,2,0,1,0,21,1,1,0,0,5.402,8.872,3,7,1
17,3,0,3,0,1,0,26,0,3,0,0,12.698,5.402,1,3,1
17,0,16.181,0,0,0,0,118,0,3,0,0,0,12.698,3,1,0
17,-1,8.465,0,0,0,0,19,0,1,0,0,16.181,0,3,3,0
17,-2,18.483,0,0,0,0,25,0,3,0,0,8.465,16.181,1,3,0
17,-3,4.488,0,0,0,0,29,0,5,0,0,18.483,8.465,3,1,1
17,-2,7.349,1,0,0,0,45,0,2,0,0,4.488,18.483,5,3,0
17,0,17.81,0,0,1,0,48,0,1,0,0,7.349,4.488,2,5,1
17,1,20.793,1,0,1,0,27,0,3,0,0,17.81,7.349,1,2,0
17,0,4.68,0,0,1,0,45,0,4,0,0,20.793,17.81,3,1,1
17,1,0.97,1,0,1,0,25,0,1,0,0,4.68,20.793,4,3,1
17,2,4.976,2,0,1,0,35,0,1,0,0,0.97,4.68,1,4,0
17,1,0.802,0,0,1,1,69,0,2,0,0,4.976,0.97,1,1,1
17,0,4.53,0,0,0,0,97,0,1,0,0,0.802,4.976,2,1,0
17,-1,32.738,0,0,0,0,16,0,1,0,0,4.53,0.802,1,2,0
17,-2,5.6,0,0,0,0,42,0,7,0,0,32.738,4.53,1,1,0
17,-3,3.305,0,0,0,0,28,0,1,0,0,5.6,32.738,7,1,1
17,-2,13.763,1,0,0,0,36,0,2,0,0,3.305,5.6,1,7,0
17,0,19.355,0,1,1,0,42,0,3,0,0,13.763,3.305,2,1,0
17,-1,1.771,0,1,1,0,57,0,4,1,0,19.355,13.763,3,2,0
17,-2,0.73,0,0,1,1,38,0,0,0,0,1.771,19.355,4,3,1
17,-1,3.386,1,0,1,0,25,0,1,0,0,0.73,1.771,0,4,1
17,0,0.715,2,0,1,1,36,0,1,0,0,3.386,0.73,1,0,1
17,1,4.718,3,1,1,0,23,0,1,1,0,0.715,3.386,1,1,0
17,0,28.63,0,0,1,0,53,0,0,0,0,4.718,0.715,1,1,0
17,-1,71.107,0,0,1,0,59,1,6,0,0,28.63,4.718,0,1,1
17,0,1.338,0,1,1,0,77,0,17,1,0,71.107,28.63,6,0,0
17,-1,30.022,0,0,1,0,43,0,0,0,0,1.338,71.107,17,6,1
17,0,9.113,0,0,1,0,45,1,7,0,0,30.022,1.338,0,17,1
17,1,14.791,1,1,1,0,45,0,3,0,0,9.113,30.022,7,0,0
17,0,5.806,0,0,1,0,46,0,4,0,0,14.791,9.113,3,7,1
17,1,57.607,1,0,1,0,37,0,1,0,0,5.806,14.791,4,3,0
17,0,24.02,0,1,1,0,68,0,14,0,0,57.607,5.806,1,4,0
17,-1,48.796,0,0,1,0,59,0,4,0,0,24.02,57.607,14,1,1
17,0,2.626,0,0,1,0,46,0,7,0,0,48.796,24.02,4,14,1
17,1,23.037,1,1,1,0,39,0,1,0,0,2.626,48.796,7,4,0
17,0,40.722,0,0,1,0,52,0,6,0,0,23.037,2.626,1,7,1
17,1,0.845,1,0,1,1,43,0,9,0,0,40.722,23.037,6,1,1
17,0,5.556,0,0,0,0,100,0,1,0,0,0.845,40.722,9,6,0
17,-1,30.997,0,0,0,0,26,0,1,0,0,5.556,0.845,1,9,1
17,0,20.693,1,0,0,0,31,0,6,0,0,30.997,5.556,1,1,1
17,1,13.928,2,0,0,0,44,0,4,0,0,20.693,30.997,6,1,1
17,2,30.757,3,1,0,0,35,0,4,0,1,13.928,20.693,4,6,0
17,1,8.475,0,0,0,0,58,0,7,0,0,30.757,13.928,4,4,1
17,0,30.317,0,1,1,0,81,0,2,0,0,8.475,30.757,7,4,0
17,-1,19.543,0,0,1,0,51,0,8,0,0,30.317,8.475,2,7,0
17,-2,1.411,0,0,1,0,45,0,6,0,0,19.543,30.317,8,2,1
17,-1,33.056,1,1,1,0,27,0,1,0,0,1.411,19.543,6,8,0
17,-2,20.393,0,0,1,0,52,0,8,0,0,33.056,1.411,1,6,1
17,-1,2.278,1,0,1,0,55,0,5,0,0,20.393,33.056,8,1,1
17,0,4.977,2,0,1,0,29,0,1,0,0,2.278,20.393,5,8,1
17,1,83.773,3,0,1,0,29,0,1,0,0,4.977,2.278,1,5,0
17,0,7.922,0,0,1,0,70,0,18,0,0,83.773,4.977,1,1,1
17,1,19.822,1,0,1,0,35,0,3,0,0,7.922,83.773,18,1,0
17,0,3.973,0,0,1,0,50,0,6,0,0,19.822,7.922,3,18,1
17,1,24.548,1,0,1,0,26,0,1,0,0,3.973,19.822,6,3,1
17,0,3.629,0,0,0,0,199,0,5,0,0,24.548,3.973,1,6,0
17,-1,1.104,0,0,0,0,13,0,1,0,0,3.629,24.548,5,1,0
17,-2,14.88,0,0,0,0,14,0,1,0,0,1.104,3.629,1,5,0
17,-3,8.369,0,0,0,0,19,0,5,0,0,14.88,1.104,1,1,0
17,0,17.647,0,0,1,0,48,1,3,0,0,8.369,14.88,5,1,1
17,1,2.052,1,0,1,0,36,0,3,0,0,17.647,8.369,3,5,1
17,2,0.906,2,1,1,0,20,0,1,1,0,2.052,17.647,3,3,0
17,1,5.687,0,0,1,0,36,0,0,0,0,0.906,2.052,1,3,1
17,2,7.565,1,0,1,0,22,0,1,0,0,5.687,0.906,0,1,1
17,0,2.598,0,0,0,0,86,0,3,0,0,7.565,5.687,1,0,0
17,-1,14.227,0,0,0,0,27,0,1,0,0,2.598,7.565,3,1,1
17,0,0.74,1,0,0,0,24,0,4,0,0,14.227,2.598,1,3,0
17,-1,21.143,0,0,0,0,18,0,1,0,0,0.74,14.227,4,1,1
17,0,20.773,1,0,0,0,41,0,2,0,0,21.143,0.74,1,4,0
17,-1,25.127,0,0,0,0,37,0,5,0,0,20.773,21.143,2,1,1
17,0,1.254,1,0,0,0,34,0,6,0,0,25.127,20.773,5,2,1
17,1,0.795,2,0,0,0,41,0,0,0,0,1.254,25.127,6,5,1
17,0,1.144,0,0,1,1,111,0,0,0,0,0.795,1.254,0,6,1
17,1,58.842,1,0,1,0,21,0,1,0,0,1.144,0.795,0,0,1
17,2,5.896,2,1,1,0,45,0,13,1,0,58.842,1.144,1,0,0
17,1,36.114,0,0,1,0,36,0,0,0,0,5.896,58.842,13,1,1
17,2,10.878,1,0,1,0,50,0,9,0,0,36.114,5.896,0,13,1
17,0,10.158,0,0,0,0,42,0,1,0,0,10.878,36.114,9,0,0
17,-1,11.311,0,0,0,0,18,0,3,0,0,10.158,10.878,1,9,0
17,-2,14.261,0,0,0,0,16,0,3,0,0,11.311,10.158,3,1,0
17,-3,7.773,0,0,0,0,17,0,3,0,0,14.261,11.311,3,3,0
17,0,23.084,0,0,1,0,100,0,1,0,0,7.773,14.261,3,3,1
17,1,11.593,1,0,1,0,39,0,5,0,0,23.084,7.773,1,3,0
17,0,26.727,0,0,1,0,42,0,4,0,0,11.593,23.084,5,1,1
17,1,23.827,1,0,1,0,31,0,3,0,0,26.727,11.593,4,5,1
17,2,10.457,2,0,1,0,31,0,5,0,0,23.827,26.727,3,4,1
17,0,8.905,0,0,0,0,39,0,3,0,0,10.457,23.827,5,3,0
17,-1,11.853,0,1,0,0,32,0,3,0,0,8.905,10.457,3,5,0
17,-2,4.251,0,0,0,0,26,0,3,0,0,11.853,8.905,3,3,0
17,-3,5.513,0,0,0,0,13,0,1,0,0,4.251,11.853,3,3,0
17,0,14.826,0,0,1,0,110,1,1,0,0,5.513,4.251,1,3,1
17,1,1.183,1,0,1,0,28,0,5,0,0,14.826,5.513,1,1,1
17,2,6.684,2,0,1,0,32,0,1,0,0,1.183,14.826,5,1,0
17,1,11.961,0,1,1,0,25,0,2,0,0,6.684,1.183,1,5,0
17,0,18.132,0,0,1,0,32,0,2,0,0,11.961,6.684,2,1,0
17,-1,13.482,0,0,1,0,34,0,4,0,0,18.132,11.961,2,2,0
17,0,14.406,0,0,0,0,39,0,4,0,0,13.482,18.132,4,2,1
17,1,34.158,1,1,0,0,37,0,4,0,0,14.406,13.482,4,4,0
17,0,15.308,0,0,0,0,41,0,7,0,0,34.158,14.406,4,4,0
17,-1,10.939,0,0,0,0,40,0,3,0,0,15.308,34.158,7,4,0
17,-2,6.951,0,0,0,0,27,0,3,0,0,10.939,15.308,3,7,0
17,0,12.375,0,0,1,0,105,1,1,0,0,6.951,10.939,3,3,1
17,1,24.532,1,1,1,0,23,0,3,0,0,12.375,6.951,1,3,0
17,0,6.351,0,1,1,0,54,0,4,0,0,24.532,12.375,3,1,0
17,-1,4.942,0,0,1,1,29,0,2,0,0,6.351,24.532,4,3,1
17,0,19.556,1,0,1,0,23,0,1,0,0,4.942,6.351,2,4,0
17,-1,17.536,0,0,1,0,51,1,6,0,0,19.556,4.942,1,2,1
17,0,14.793,1,0,1,0,49,1,5,0,0,17.536,19.556,6,1,1
17,1,45.279,2,0,1,0,31,0,3,0,0,14.793,17.536,5,6,1
17,0,4.43,0,0,0,0,69,0,11,0,0,45.279,14.793,3,5,0
17,-1,1.099,0,0,0,0,20,0,1,0,0,4.43,45.279,11,3,0
17,-2,16.137,0,0,0,0,15,0,1,0,0,1.099,4.43,1,11,1
17,-1,1.298,1,0,0,0,33,0,4,0,0,16.137,1.099,1,1,1
17,0,38.501,2,0,0,0,39,0,0,0,0,1.298,16.137,4,1,0
17,-1,20.038,0,0,0,0,47,0,11,0,0,38.501,1.298,0,4,0
17,0,11.589,0,0,1,0,105,0,5,0,0,20.038,38.501,11,0,1
17,1,32.119,1,0,1,0,38,1,3,0,0,11.589,20.038,5,11,1
17,2,7.445,2,0,1,0,39,0,5,0,0,32.119,11.589,3,5,0
17,1,43.766,0,0,1,0,38,0,2,0,0,7.445,32.119,5,3,1
17,2,23.199,1,0,1,0,46,0,13,0,0,43.766,7.445,2,5,1
17,0,26.335,0,0,0,0,60,0,5,0,0,23.199,43.766,13,2,0
17,-1,11.72,0,0,1,0,43,1,5,0,0,26.335,23.199,5,13,1
17,0,85.039,1,0,1,0,36,0,3,0,0,11.72,26.335,5,5,1
17,1,1.699,2,0,0,0,99,0,25,0,0,85.039,11.72,3,5,0
17,0,0.94,0,0,0,0,33,0,1,0,0,1.699,85.039,25,3,0
17,-1,82.172,0,0,1,0,34,0,1,0,0,0.94,1.699,1,25,1
17,0,6.691,1,0,1,0,100,0,19,0,0,82.172,0.94,1,1,1
17,1,16.799,2,1,0,0,42,0,1,0,0,6.691,82.172,19,1,0
17,0,20.901,0,1,0,0,35,0,5,0,0,16.799,6.691,1,19,0
17,-1,28.542,0,0,1,0,55,0,5,0,0,20.901,16.799,5,1,0
17,-2,3.428,0,0,1,0,58,0,10,0,0,28.542,20.901,5,5,1
17,-1,36.408,1,0,0,0,36,0,1,0,0,3.428,28.542,10,5,1
17,0,16.022,2,0,0,0,58,0,6,0,0,36.408,3.428,1,10,0
17,-1,62.823,0,1,1,0,41,0,3,0,0,16.022,36.408,6,1,0
17,0,24.332,0,0,1,0,181,0,18,0,0,62.823,16.022,3,6,0
17,-1,15.066,0,0,1,0,31,0,6,0,0,24.332,62.823,18,3,1
17,0,0.736,1,0,1,1,40,0,5,0,0,15.066,24.332,6,18,1
17,1,14.342,2,0,1,0,23,0,1,0,0,0.736,15.066,5,6,0
17,0,3.811,0,0,1,0,44,0,4,0,0,14.342,0.736,1,5,1
17,1,1.07,1,0,1,1,24,0,1,0,0,3.811,14.342,4,1,1
17,0,14.039,0,0,0,0,54,0,1,0,0,1.07,3.811,1,4,1
17,1,10.337,1,0,0,0,37,0,4,0,0,14.039,1.07,1,1,0
17,0,25.732,0,0,0,0,21,0,1,0,0,10.337,14.039,4,1,0
17,-1,9.577,0,0,0,0,57,0,5,0,0,25.732,10.337,1,4,0
17,-2,48.341,0,0,0,0,37,0,3,0,0,9.577,25.732,5,1,0
17,0,6.518,0,0,1,0,64,0,11,0,0,48.341,9.577,3,5,1
17,1,4.159,1,0,1,0,19,0,1,0,0,6.518,48.341,11,3,1
17,2,1.178,2,0,1,0,18,0,1,0,0,4.159,6.518,1,11,1
17,3,12.326,3,0,1,0,18,1,1,0,0,1.178,4.159,1,1,1
17,0,5.124,0,0,0,0,109,0,3,0,0,12.326,1.178,1,1,0
17,-1,27.508,0,0,0,0,18,0,1,0,0,5.124,12.326,3,1,1
17,0,8.183,1,0,0,0,32,0,6,0,0,27.508,5.124,1,3,1
17,1,17.286,2,0,0,0,42,0,2,0,0,8.183,27.508,6,1,0
17,0,4.677,0,0,0,0,29,0,5,0,0,17.286,8.183,2,6,0
17,-1,7.81,0,0,0,0,19,0,1,0,0,4.677,17.286,5,2,1
17,0,20.191,1,1,0,0,39,0,0,0,0,7.81,4.677,1,5,0
17,-1,1.271,0,0,0,0,35,0,5,0,0,20.191,7.81,0,1,0
17,0,46.904,0,0,1,0,34,1,1,0,0,1.271,20.191,5,0,1
17,1,24.57,1,0,1,0,40,1,9,0,0,46.904,1.271,1,5,1
17,2,21.484,2,0,1,0,50,1,5,0,0,24.57,46.904,9,1,1
17,3,23.323,3,0,1,0,30,0,5,0,0,21.484,24.57,5,9,1
17,0,5.385,0,0,0,0,118,0,5,0,0,23.323,21.484,5,5,0
17,-1,6.924,0,0,0,0,17,0,1,0,0,5.385,23.323,5,5,0
17,-2,22.667,0,1,0,0,16,0,1,0,0,6.924,5.385,1,5,0
17,-3,0.996,0,0,0,0,36,0,7,0,0,22.667,6.924,1,1,0
17,0,14.489,0,0,1,0,35,0,1,0,0,0.996,22.667,7,1,1
17,1,8.36,1,0,1,0,25,1,5,0,0,14.489,0.996,1,7,1
17,2,13.733,2,0,1,0,24,0,3,0,0,8.36,14.489,5,1,1
17,3,0.977,3,0,1,1,49,0,5,0,0,13.733,8.36,3,5,1
17,0,51.221,0,0,0,0,93,1,1,0,0,0.977,13.733,5,3,1
17,1,0.976,1,0,0,0,52,0,10,0,0,51.221,0.977,1,5,0
17,0,8.962,0,0,0,0,27,0,1,0,0,0.976,51.221,10,1,0
17,-1,1.078,0,0,0,0,31,0,3,0,0,8.962,0.976,1,10,0
17,-2,16.551,0,0,0,0,15,0,1,0,0,1.078,8.962,3,1,1
17,-1,34.413,1,0,0,0,41,0,4,0,0,16.551,1.078,1,3,0
17,0,4.281,0,0,1,0,62,0,5,0,0,34.413,16.551,4,1,0
17,-1,5.32,0,0,1,0,25,0,2,0,0,4.281,34.413,5,4,1
17,0,12.799,1,0,1,0,23,1,1,0,0,5.32,4.281,2,5,1
17,1,29.409,2,0,1,0,25,0,3,0,0,12.799,5.32,1,2,1
17,2,0.632,3,0,1,0,38,0,9,0,0,29.409,12.799,3,1,1
17,0,11.992,0,0,0,0,95,0,1,0,0,0.632,29.409,9,3,0
17,-1,20.308,0,0,0,0,23,0,3,0,0,11.992,0.632,1,9,0
17,-2,7.964,0,0,0,0,39,0,5,0,0,20.308,11.992,3,1,1
17,-1,8.649,1,0,0,0,39,0,2,0,0,7.964,20.308,5,3,0
17,-2,8.352,0,0,0,0,25,0,3,0,0,8.649,7.964,2,5,1
17,-1,27.498,1,0,0,0,42,0,2,0,0,8.352,8.649,3,2,1
17,0,16.888,2,0,0,0,45,0,8,0,0,27.498,8.352,2,3,0
17,-1,14.651,0,0,0,0,54,0,5,0,0,16.888,27.498,8,2,0
